
4.21	 0.546394 -0.837528         0	0.819592 -1.25629        0	 0.95619 -1.46567        0

4.211	 0.547446 -0.836841         0	 0.82117 -1.25526        0	0.958031 -1.46447        0

4.212	 0.548498 -0.836152         0	0.822746 -1.25423        0	0.959871 -1.46327        0

4.213	 0.549548 -0.835462         0	0.824322 -1.25319        0	0.961709 -1.46206        0

4.214	 0.550597 -0.834771         0	0.825896 -1.25216        0	0.963545 -1.46085        0

4.215	 0.551646 -0.834078         0	0.827469 -1.25112        0	 0.96538 -1.45964        0

4.216	 0.552694 -0.833385         0	 0.82904 -1.25008        0	0.967214 -1.45842        0

4.217	  0.55374 -0.832689         0	0.830611 -1.24903        0	0.969046 -1.45721        0

4.218	 0.554786 -0.831993         0	 0.83218 -1.24799        0	0.970876 -1.45599        0

4.219	 0.555831 -0.831295         0	0.833747 -1.24694        0	0.972705 -1.45477        0

4.22	 0.556876 -0.830596         0	0.835313 -1.24589        0	0.974532 -1.45354        0

4.221	 0.557919 -0.829895         0	0.836878 -1.24484        0	0.976358 -1.45232        0

4.222	 0.558961 -0.829194         0	0.838442 -1.24379        0	0.978182 -1.45109        0

4.223	 0.560003 -0.828491         0	0.840004 -1.24274        0	0.980005 -1.44986        0

4.224	 0.561044 -0.827786         0	0.841565 -1.24168        0	0.981826 -1.44863        0

4.225	 0.562083 -0.827081         0	0.843125 -1.24062        0	0.983646 -1.44739        0

4.226	 0.563122 -0.826374         0	0.844683 -1.23956        0	0.985464 -1.44615        0

4.227	  0.56416 -0.825665         0	0.84624 -1.2385       0	 0.98728 -1.44491        0

4.228	 0.565197 -0.824956         0	0.847796 -1.23743        0	0.989095 -1.44367        0

4.229	 0.566234 -0.824245         0	 0.84935 -1.23637        0	0.990909 -1.44243        0

4.23	 0.567269 -0.823533         0	0.850903 -1.2353       0	0.992721 -1.44118        0

4.231	 0.568303 -0.822819         0	0.852455 -1.23423        0	0.994531 -1.43993        0

4.232	 0.569337 -0.822104         0	0.854005 -1.23316        0	 0.99634 -1.43868        0

4.233	  0.57037 -0.821388         0	0.855554 -1.23208        0	0.998147 -1.43743        0

4.234	 0.571401 -0.820671         0	0.857102 -1.23101        0	0.999952 -1.43617        0

4.235	 0.572432 -0.819952         0	0.858648 -1.22993        0	 1.00176 -1.43492        0

4.236	 0.573462 -0.819232         0	0.860193 -1.22885        0	 1.00356 -1.43366        0

4.237	 0.574491 -0.818511         0	0.861737 -1.22777        0	 1.00536 -1.43239        0

4.238	 0.575519 -0.817788         0	0.863279 -1.22668        0	 1.00716 -1.43113        0

4.239	 0.576546 -0.817064         0	0.86482 -1.2256       0	 1.00896 -1.42986        0

4.24	 0.577573 -0.816339         0	0.866359 -1.22451        0	 1.01075 -1.42859        0

4.241	 0.578598 -0.815613         0	0.867897 -1.22342        0	 1.01255 -1.42732        0

4.242	 0.579623 -0.814885         0	0.869434 -1.22233        0	 1.01434 -1.42605        0

4.243	 0.580646 -0.814156         0	0.870969 -1.22123        0	 1.01613 -1.42477        0

4.244	 0.581669 -0.813426         0	0.872503 -1.22014        0	1.01792 -1.4235       0

4.245	  0.58269 -0.812694         0	0.874036 -1.21904        0	 1.01971 -1.42221        0

4.246	 0.583711 -0.811961         0	0.875567 -1.21794        0	 1.02149 -1.42093        0

4.247	 0.584731 -0.811227         0	0.877097 -1.21684        0	 1.02328 -1.41965        0

4.248	  0.58575 -0.810492         0	0.878625 -1.21574        0	 1.02506 -1.41836        0

4.249	 0.586768 -0.809755         0	0.880152 -1.21463        0	 1.02684 -1.41707        0

4.25	 0.587785 -0.809017         0	0.881678 -1.21353        0	 1.02862 -1.41578        0

4.251	 0.588801 -0.808278         0	0.883202 -1.21242        0	  1.0304 -1.41449        0

4.252	 0.589817 -0.807537         0	0.884725 -1.21131        0	 1.03218 -1.41319        0

4.253	 0.590831 -0.806795         0	0.886246 -1.21019        0	 1.03395 -1.41189        0

4.254	 0.591844 -0.806052         0	0.887767 -1.20908        0	 1.03573 -1.41059        0

4.255	 0.592857 -0.805308         0	0.889285 -1.20796        0	  1.0375 -1.40929        0

4.256	 0.593868 -0.804562         0	0.890802 -1.20684        0	 1.03927 -1.40798        0

4.257	 0.594879 -0.803815         0	0.892318 -1.20572        0	 1.04104 -1.40668        0

4.258	 0.595889 -0.803067         0	0.893833 -1.2046       0	  1.0428 -1.40537        0

4.259	 0.596897 -0.802318         0	0.895346 -1.20348        0	 1.04457 -1.40406        0

4.26	 0.597905 -0.801567         0	0.896857 -1.20235        0	 1.04633 -1.40274        0

4.261	 0.598912 -0.800815         0	0.898368 -1.20122        0	  1.0481 -1.40143        0

4.262	 0.599918 -0.800062         0	0.899876 -1.20009        0	 1.04986 -1.40011        0

4.263	 0.600923 -0.799307         0	0.901384 -1.19896        0	 1.05161 -1.39879        0

4.264	 0.601927 -0.798551         0	 0.90289 -1.19783        0	 1.05337 -1.39747        0

4.265	  0.60293 -0.797794         0	0.904394 -1.19669        0	 1.05513 -1.39614        0

4.266	 0.603932 -0.797036         0	0.905897 -1.19555        0	 1.05688 -1.39481        0

4.267	 0.604933 -0.796277         0	0.907399 -1.19441        0	 1.05863 -1.39348        0

4.268	 0.605933 -0.795516         0	0.908899 -1.19327        0	 1.06038 -1.39215        0

4.269	 0.606932 -0.794754         0	0.910398 -1.19213        0	 1.06213 -1.39082        0

4.27	 0.60793 -0.79399        0	0.911895 -1.19099        0	 1.06388 -1.38948        0

4.271	 0.608928 -0.793226         0	0.913391 -1.18984        0	 1.06562 -1.38815        0

4.272	0.609924 -0.79246        0	0.914886 -1.18869        0	1.06737 -1.3868       0

4.273	 0.610919 -0.791693         0	0.916379 -1.18754        0	 1.06911 -1.38546        0

4.274	 0.611914 -0.790925         0	 0.91787 -1.18639        0	 1.07085 -1.38412        0

4.275	 0.612907 -0.790155         0	0.919361 -1.18523        0	 1.07259 -1.38277        0

4.276	   0.6139 -0.789384         0	0.920849 -1.18408        0	 1.07432 -1.38142        0

4.277	 0.614891 -0.788612         0	0.922336 -1.18292        0	 1.07606 -1.38007        0

4.278	 0.615882 -0.787839         0	0.923822 -1.18176        0	 1.07779 -1.37872        0

4.279	 0.616871 -0.787064         0	0.925307 -1.1806       0	 1.07952 -1.37736        0

4.28	  0.61786 -0.786288         0	0.926789 -1.17943        0	1.08125 -1.376      0

4.281	 0.618847 -0.785511         0	0.928271 -1.17827        0	 1.08298 -1.37464        0

4.282	 0.619834 -0.784733         0	0.929751 -1.1771       0	 1.08471 -1.37328        0

4.283	 0.620819 -0.783954         0	0.931229 -1.17593        0	 1.08643 -1.37192        0

4.284	 0.621804 -0.783173         0	0.932706 -1.17476        0	 1.08816 -1.37055        0

4.285	 0.622788 -0.782391         0	0.934182 -1.17359        0	 1.08988 -1.36918        0

4.286	  0.62377 -0.781608         0	0.935656 -1.17241        0	  1.0916 -1.36781        0

4.287	 0.624752 -0.780823         0	0.937128 -1.17123        0	 1.09332 -1.36644        0

4.288	 0.625733 -0.780037         0	0.938599 -1.17006        0	 1.09503 -1.36507        0

4.289	0.626713 -0.77925        0	0.940069 -1.16888        0	 1.09675 -1.36369        0

4.29	 0.627691 -0.778462         0	0.941537 -1.16769        0	 1.09846 -1.36231        0

4.291	 0.628669 -0.777673         0	0.943004 -1.16651        0	 1.10017 -1.36093        0

4.292	 0.629646 -0.776882         0	0.944469 -1.16532        0	 1.10188 -1.35954        0

4.293	0.630622 -0.77609        0	0.945932 -1.16414        0	 1.10359 -1.35816        0

4.294	 0.631596 -0.775297         0	0.947395 -1.16295        0	 1.10529 -1.35677        0

4.295	  0.63257 -0.774503         0	0.948855 -1.16175        0	   1.107 -1.35538        0

4.296	 0.633543 -0.773708         0	0.950314 -1.16056        0	  1.1087 -1.35399        0

4.297	 0.634515 -0.772911         0	0.951772 -1.15937        0	  1.1104 -1.35259        0

4.298	 0.635485 -0.772113         0	0.953228 -1.15817        0	 1.1121 -1.3512       0

4.299	 0.636455 -0.771314         0	0.954683 -1.15697        0	 1.1138 -1.3498       0

4.3	 0.637424 -0.770513         0	0.956136 -1.15577        0	1.11549 -1.3484       0

4.301	 0.638392 -0.769712         0	0.957588 -1.15457        0	1.11719 -1.347      0

4.302	 0.639358 -0.768909         0	0.959038 -1.15336        0	 1.11888 -1.34559        0

4.303	 0.640324 -0.768105         0	0.960486 -1.15216        0	 1.12057 -1.34418        0

4.304	 0.641289 -0.767299         0	0.961933 -1.15095        0	 1.12226 -1.34277        0

4.305	 0.642253 -0.766493         0	0.963379 -1.14974        0	 1.12394 -1.34136        0

4.306	 0.643215 -0.765685         0	0.964823 -1.14853        0	 1.12563 -1.33995        0

4.307	 0.644177 -0.764876         0	0.966266 -1.14731        0	 1.12731 -1.33853        0

4.308	 0.645138 -0.764066         0	0.967707 -1.1461       0	 1.12899 -1.33712        0

4.309	 0.646097 -0.763255         0	0.969146 -1.14488        0	1.13067 -1.3357       0

4.31	 0.647056 -0.762443         0	0.970584 -1.14366        0	 1.13235 -1.33427        0

4.311	 0.648014 -0.761629         0	 0.97202 -1.14244        0	 1.13402 -1.33285        0

4.312	  0.64897 -0.760814         0	0.973455 -1.14122        0	  1.1357 -1.33142        0

4.313	 0.649926 -0.759998         0	0.974889 -1.14     0	1.13737 -1.33     0

4.314	 0.65088 -0.75918        0	 0.97632 -1.13877        0	 1.13904 -1.32857        0

4.315	 0.651834 -0.758362         0	0.977751 -1.13754        0	 1.14071 -1.32713        0

4.316	 0.652786 -0.757542         0	0.979179 -1.13631        0	1.14238 -1.3257       0

4.317	 0.653738 -0.756721         0	0.980606 -1.13508        0	 1.14404 -1.32426        0

4.318	 0.654688 -0.755899         0	0.982032 -1.13385        0	  1.1457 -1.32282        0

4.319	 0.655637 -0.755076         0	0.983456 -1.13261        0	 1.14737 -1.32138        0

4.32	 0.656586 -0.754251         0	0.984879 -1.13138        0	 1.14903 -1.31994        0

4.321	 0.657533 -0.753426         0	  0.9863 -1.13014        0	 1.15068 -1.31849        0

4.322	 0.658479 -0.752599         0	0.987719 -1.1289       0	 1.15234 -1.31705        0

4.323	 0.659425 -0.751771         0	0.989137 -1.12766        0	1.15399 -1.3156       0

4.324	 0.660369 -0.750942         0	0.990553 -1.12641        0	 1.15565 -1.31415        0

4.325	 0.661312 -0.750111         0	0.991968 -1.12517        0	  1.1573 -1.31269        0

4.326	 0.662254 -0.749279         0	0.993381 -1.12392        0	 1.15894 -1.31124        0

4.327	 0.663195 -0.748447         0	0.994793 -1.12267        0	 1.16059 -1.30978        0

4.328	 0.664135 -0.747613         0	0.996203 -1.12142        0	 1.16224 -1.30832        0

4.329	 0.665074 -0.746777         0	0.997611 -1.12017        0	 1.16388 -1.30686        0

4.33	 0.666012 -0.745941         0	0.999018 -1.11891        0	1.16552 -1.3054       0

4.331	 0.666949 -0.745104         0	 1.00042 -1.11766        0	 1.16716 -1.30393        0

4.332	 0.667885 -0.744265         0	1.00183 -1.1164       0	  1.1688 -1.30246        0

4.333	 0.668819 -0.743425         0	 1.00323 -1.11514        0	 1.17043 -1.30099        0

4.334	 0.669753 -0.742584         0	 1.00463 -1.11388        0	 1.17207 -1.29952        0

4.335	 0.670686 -0.741742         0	 1.00603 -1.11261        0	  1.1737 -1.29805        0

4.336	 0.671617 -0.740898         0	 1.00743 -1.11135        0	 1.17533 -1.29657        0

4.337	 0.672548 -0.740054         0	 1.00882 -1.11008        0	 1.17696 -1.29509        0

4.338	 0.673477 -0.739208         0	 1.01022 -1.10881        0	 1.17858 -1.29361        0

4.339	 0.674405 -0.738361         0	 1.01161 -1.10754        0	 1.18021 -1.29213        0

4.34	 0.675333 -0.737513         0	   1.013 -1.10627        0	 1.18183 -1.29065        0

4.341	 0.676259 -0.736664         0	1.01439 -1.105      0	 1.18345 -1.28916        0

4.342	 0.677184 -0.735813         0	 1.01578 -1.10372        0	 1.18507 -1.28767        0

4.343	 0.678108 -0.734962         0	 1.01716 -1.10244        0	 1.18669 -1.28618        0

4.344	 0.679031 -0.734109         0	 1.01855 -1.10116        0	  1.1883 -1.28469        0

4.345	 0.679953 -0.733255         0	 1.01993 -1.09988        0	1.18992 -1.2832       0

4.346	0.680874 -0.7324       0	1.02131 -1.0986       0	1.19153 -1.2817       0

4.347	 0.681794 -0.731544         0	 1.02269 -1.09732        0	1.19314 -1.2802       0

4.348	 0.682713 -0.730687         0	 1.02407 -1.09603        0	1.19475 -1.2787       0

4.349	 0.683631 -0.729828         0	 1.02545 -1.09474        0	1.19635 -1.2772       0

4.35	 0.684547 -0.728969         0	 1.02682 -1.09345        0	1.19796 -1.2757       0

4.351	 0.685463 -0.728108         0	 1.02819 -1.09216        0	 1.19956 -1.27419        0

4.352	 0.686377 -0.727246         0	 1.02957 -1.09087        0	 1.20116 -1.27268        0

4.353	  0.68729 -0.726383         0	 1.03094 -1.08957        0	 1.20276 -1.27117        0

4.354	 0.688203 -0.725519         0	  1.0323 -1.08828        0	 1.20435 -1.26966        0

4.355	 0.689114 -0.724653         0	 1.03367 -1.08698        0	 1.20595 -1.26814        0

4.356	 0.690024 -0.723787         0	 1.03504 -1.08568        0	 1.20754 -1.26663        0

4.357	 0.690933 -0.722919         0	  1.0364 -1.08438        0	 1.20913 -1.26511        0

4.358	0.691841 -0.72205        0	 1.03776 -1.08308        0	 1.21072 -1.26359        0

4.359	0.692748 -0.72118        0	 1.03912 -1.08177        0	 1.21231 -1.26207        0

4.36	 0.693653 -0.720309         0	 1.04048 -1.08046        0	 1.21389 -1.26054        0

4.361	 0.694558 -0.719437         0	 1.04184 -1.07916        0	 1.21548 -1.25901        0

4.362	 0.695461 -0.718563         0	 1.04319 -1.07785        0	 1.21706 -1.25749        0

4.363	 0.696364 -0.717689         0	 1.04455 -1.07653        0	 1.21864 -1.25596        0

4.364	 0.697265 -0.716813         0	  1.0459 -1.07522        0	 1.22021 -1.25442        0

4.365	 0.698165 -0.715936         0	1.04725 -1.0739       0	 1.22179 -1.25289        0

4.366	 0.699065 -0.715059         0	  1.0486 -1.07259        0	 1.22336 -1.25135        0

4.367	0.699963 -0.71418        0	 1.04994 -1.07127        0	 1.22493 -1.24981        0

4.368	 0.700859 -0.713299         0	 1.05129 -1.06995        0	  1.2265 -1.24827        0

4.369	 0.701755 -0.712418         0	 1.05263 -1.06863        0	 1.22807 -1.24673        0

4.37	  0.70265 -0.711536         0	1.05397 -1.0673       0	 1.22964 -1.24519        0

4.371	 0.703544 -0.710652         0	 1.05532 -1.06598        0	  1.2312 -1.24364        0

4.372	 0.704436 -0.709767         0	 1.05665 -1.06465        0	 1.23276 -1.24209        0

4.373	 0.705327 -0.708882         0	 1.05799 -1.06332        0	 1.23432 -1.24054        0

4.374	 0.706218 -0.707995         0	 1.05933 -1.06199        0	 1.23588 -1.23899        0

4.375	 0.707107 -0.707107         0	 1.06066 -1.06066        0	 1.23744 -1.23744        0

4.376	 0.707995 -0.706218         0	 1.06199 -1.05933        0	 1.23899 -1.23588        0

4.377	 0.708882 -0.705327         0	 1.06332 -1.05799        0	 1.24054 -1.23432        0

4.378	 0.709767 -0.704436         0	 1.06465 -1.05665        0	 1.24209 -1.23276        0

4.379	 0.710652 -0.703544         0	 1.06598 -1.05532        0	1.24364 -1.2312       0

4.38	0.711536 -0.70265        0	  1.0673 -1.05397        0	 1.24519 -1.22964        0

4.381	 0.712418 -0.701755         0	 1.06863 -1.05263        0	 1.24673 -1.22807        0

4.382	 0.713299 -0.700859         0	 1.06995 -1.05129        0	1.24827 -1.2265       0

4.383	  0.71418 -0.699963         0	 1.07127 -1.04994        0	 1.24981 -1.22493        0

4.384	 0.715059 -0.699065         0	1.07259 -1.0486       0	 1.25135 -1.22336        0

4.385	 0.715936 -0.698165         0	  1.0739 -1.04725        0	 1.25289 -1.22179        0

4.386	 0.716813 -0.697265         0	1.07522 -1.0459       0	 1.25442 -1.22021        0

4.387	 0.717689 -0.696364         0	 1.07653 -1.04455        0	 1.25596 -1.21864        0

4.388	 0.718563 -0.695461         0	 1.07785 -1.04319        0	 1.25749 -1.21706        0

4.389	 0.719437 -0.694558         0	 1.07916 -1.04184        0	 1.25901 -1.21548        0

4.39	 0.720309 -0.693653         0	 1.08046 -1.04048        0	 1.26054 -1.21389        0

4.391	  0.72118 -0.692748         0	 1.08177 -1.03912        0	 1.26207 -1.21231        0

4.392	  0.72205 -0.691841         0	 1.08308 -1.03776        0	 1.26359 -1.21072        0

4.393	 0.722919 -0.690933         0	1.08438 -1.0364       0	 1.26511 -1.20913        0

4.394	 0.723787 -0.690024         0	 1.08568 -1.03504        0	 1.26663 -1.20754        0

4.395	 0.724653 -0.689114         0	 1.08698 -1.03367        0	 1.26814 -1.20595        0

4.396	 0.725519 -0.688203         0	1.08828 -1.0323       0	 1.26966 -1.20435        0

4.397	0.726383 -0.68729        0	 1.08957 -1.03094        0	 1.27117 -1.20276        0

4.398	 0.727246 -0.686377         0	 1.09087 -1.02957        0	 1.27268 -1.20116        0

4.399	 0.728108 -0.685463         0	 1.09216 -1.02819        0	 1.27419 -1.19956        0

4.4	 0.728969 -0.684547         0	 1.09345 -1.02682        0	  1.2757 -1.19796        0

4.401	 0.729828 -0.683631         0	 1.09474 -1.02545        0	  1.2772 -1.19635        0

4.402	 0.730687 -0.682713         0	 1.09603 -1.02407        0	  1.2787 -1.19475        0

4.403	 0.731544 -0.681794         0	 1.09732 -1.02269        0	  1.2802 -1.19314        0

4.404	   0.7324 -0.680874         0	  1.0986 -1.02131        0	  1.2817 -1.19153        0

4.405	 0.733255 -0.679953         0	 1.09988 -1.01993        0	  1.2832 -1.18992        0

4.406	 0.734109 -0.679031         0	 1.10116 -1.01855        0	1.28469 -1.1883       0

4.407	 0.734962 -0.678108         0	 1.10244 -1.01716        0	 1.28618 -1.18669        0

4.408	 0.735813 -0.677184         0	 1.10372 -1.01578        0	 1.28767 -1.18507        0

4.409	 0.736664 -0.676259         0	   1.105 -1.01439        0	 1.28916 -1.18345        0

4.41	 0.737513 -0.675333         0	1.10627 -1.013      0	 1.29065 -1.18183        0

4.411	 0.738361 -0.674405         0	 1.10754 -1.01161        0	 1.29213 -1.18021        0

4.412	 0.739208 -0.673477         0	 1.10881 -1.01022        0	 1.29361 -1.17858        0

4.413	 0.740054 -0.672548         0	 1.11008 -1.00882        0	 1.29509 -1.17696        0

4.414	 0.740898 -0.671617         0	 1.11135 -1.00743        0	 1.29657 -1.17533        0

4.415	 0.741742 -0.670686         0	 1.11261 -1.00603        0	1.29805 -1.1737       0

4.416	 0.742584 -0.669753         0	 1.11388 -1.00463        0	 1.29952 -1.17207        0

4.417	 0.743425 -0.668819         0	 1.11514 -1.00323        0	 1.30099 -1.17043        0

4.418	 0.744265 -0.667885         0	  1.1164 -1.00183        0	1.30246 -1.1688       0

4.419	 0.745104 -0.666949         0	 1.11766 -1.00042        0	 1.30393 -1.16716        0

4.42	 0.745941 -0.666012         0	  1.11891 -0.999018         0	  1.3054 -1.16552        0

4.421	 0.746777 -0.665074         0	  1.12017 -0.997611         0	 1.30686 -1.16388        0

4.422	 0.747613 -0.664135         0	  1.12142 -0.996203         0	 1.30832 -1.16224        0

4.423	 0.748447 -0.663195         0	  1.12267 -0.994793         0	 1.30978 -1.16059        0

4.424	 0.749279 -0.662254         0	  1.12392 -0.993381         0	 1.31124 -1.15894        0

4.425	 0.750111 -0.661312         0	  1.12517 -0.991968         0	1.31269 -1.1573       0

4.426	 0.750942 -0.660369         0	  1.12641 -0.990553         0	 1.31415 -1.15565        0

4.427	 0.751771 -0.659425         0	  1.12766 -0.989137         0	  1.3156 -1.15399        0

4.428	 0.752599 -0.658479         0	   1.1289 -0.987719         0	 1.31705 -1.15234        0

4.429	 0.753426 -0.657533         0	1.13014 -0.9863       0	 1.31849 -1.15068        0

4.43	 0.754251 -0.656586         0	  1.13138 -0.984879         0	 1.31994 -1.14903        0

4.431	 0.755076 -0.655637         0	  1.13261 -0.983456         0	 1.32138 -1.14737        0

4.432	 0.755899 -0.654688         0	  1.13385 -0.982032         0	1.32282 -1.1457       0

4.433	 0.756721 -0.653738         0	  1.13508 -0.980606         0	 1.32426 -1.14404        0

4.434	 0.757542 -0.652786         0	  1.13631 -0.979179         0	  1.3257 -1.14238        0

4.435	 0.758362 -0.651834         0	  1.13754 -0.977751         0	 1.32713 -1.14071        0

4.436	 0.75918 -0.65088        0	 1.13877 -0.97632        0	 1.32857 -1.13904        0

4.437	 0.759998 -0.649926         0	     1.14 -0.974889         0	    1.33 -1.13737        0

4.438	0.760814 -0.64897        0	  1.14122 -0.973455         0	1.33142 -1.1357       0

4.439	 0.761629 -0.648014         0	 1.14244 -0.97202        0	 1.33285 -1.13402        0

4.44	 0.762443 -0.647056         0	  1.14366 -0.970584         0	 1.33427 -1.13235        0

4.441	 0.763255 -0.646097         0	  1.14488 -0.969146         0	  1.3357 -1.13067        0

4.442	 0.764066 -0.645138         0	   1.1461 -0.967707         0	 1.33712 -1.12899        0

4.443	 0.764876 -0.644177         0	  1.14731 -0.966266         0	 1.33853 -1.12731        0

4.444	 0.765685 -0.643215         0	  1.14853 -0.964823         0	 1.33995 -1.12563        0

4.445	 0.766493 -0.642253         0	  1.14974 -0.963379         0	 1.34136 -1.12394        0

4.446	 0.767299 -0.641289         0	  1.15095 -0.961933         0	 1.34277 -1.12226        0

4.447	 0.768105 -0.640324         0	  1.15216 -0.960486         0	 1.34418 -1.12057        0

4.448	 0.768909 -0.639358         0	  1.15336 -0.959038         0	 1.34559 -1.11888        0

4.449	 0.769712 -0.638392         0	  1.15457 -0.957588         0	   1.347 -1.11719        0

4.45	 0.770513 -0.637424         0	  1.15577 -0.956136         0	  1.3484 -1.11549        0

4.451	 0.771314 -0.636455         0	  1.15697 -0.954683         0	 1.3498 -1.1138       0

4.452	 0.772113 -0.635485         0	  1.15817 -0.953228         0	 1.3512 -1.1121       0

4.453	 0.772911 -0.634515         0	  1.15937 -0.951772         0	1.35259 -1.1104       0

4.454	 0.773708 -0.633543         0	  1.16056 -0.950314         0	1.35399 -1.1087       0

4.455	0.774503 -0.63257        0	  1.16175 -0.948855         0	1.35538 -1.107      0

4.456	 0.775297 -0.631596         0	  1.16295 -0.947395         0	 1.35677 -1.10529        0

4.457	  0.77609 -0.630622         0	  1.16414 -0.945932         0	 1.35816 -1.10359        0

4.458	 0.776882 -0.629646         0	  1.16532 -0.944469         0	 1.35954 -1.10188        0

4.459	 0.777673 -0.628669         0	  1.16651 -0.943004         0	 1.36093 -1.10017        0

4.46	 0.778462 -0.627691         0	  1.16769 -0.941537         0	 1.36231 -1.09846        0

4.461	  0.77925 -0.626713         0	  1.16888 -0.940069         0	 1.36369 -1.09675        0

4.462	 0.780037 -0.625733         0	  1.17006 -0.938599         0	 1.36507 -1.09503        0

4.463	 0.780823 -0.624752         0	  1.17123 -0.937128         0	 1.36644 -1.09332        0

4.464	0.781608 -0.62377        0	  1.17241 -0.935656         0	1.36781 -1.0916       0

4.465	 0.782391 -0.622788         0	  1.17359 -0.934182         0	 1.36918 -1.08988        0

4.466	 0.783173 -0.621804         0	  1.17476 -0.932706         0	 1.37055 -1.08816        0

4.467	 0.783954 -0.620819         0	  1.17593 -0.931229         0	 1.37192 -1.08643        0

4.468	 0.784733 -0.619834         0	   1.1771 -0.929751         0	 1.37328 -1.08471        0

4.469	 0.785511 -0.618847         0	  1.17827 -0.928271         0	 1.37464 -1.08298        0

4.47	0.786288 -0.61786        0	  1.17943 -0.926789         0	   1.376 -1.08125        0

4.471	 0.787064 -0.616871         0	   1.1806 -0.925307         0	 1.37736 -1.07952        0

4.472	 0.787839 -0.615882         0	  1.18176 -0.923822         0	 1.37872 -1.07779        0

4.473	 0.788612 -0.614891         0	  1.18292 -0.922336         0	 1.38007 -1.07606        0

4.474	0.789384 -0.6139       0	  1.18408 -0.920849         0	 1.38142 -1.07432        0

4.475	 0.790155 -0.612907         0	  1.18523 -0.919361         0	 1.38277 -1.07259        0

4.476	 0.790925 -0.611914         0	 1.18639 -0.91787        0	 1.38412 -1.07085        0

4.477	 0.791693 -0.610919         0	  1.18754 -0.916379         0	 1.38546 -1.06911        0

4.478	  0.79246 -0.609924         0	  1.18869 -0.914886         0	  1.3868 -1.06737        0

4.479	 0.793226 -0.608928         0	  1.18984 -0.913391         0	 1.38815 -1.06562        0

4.48	 0.79399 -0.60793        0	  1.19099 -0.911895         0	 1.38948 -1.06388        0

4.481	 0.794754 -0.606932         0	  1.19213 -0.910398         0	 1.39082 -1.06213        0

4.482	 0.795516 -0.605933         0	  1.19327 -0.908899         0	 1.39215 -1.06038        0

4.483	 0.796277 -0.604933         0	  1.19441 -0.907399         0	 1.39348 -1.05863        0

4.484	 0.797036 -0.603932         0	  1.19555 -0.905897         0	 1.39481 -1.05688        0

4.485	0.797794 -0.60293        0	  1.19669 -0.904394         0	 1.39614 -1.05513        0

4.486	 0.798551 -0.601927         0	 1.19783 -0.90289        0	 1.39747 -1.05337        0

4.487	 0.799307 -0.600923         0	  1.19896 -0.901384         0	 1.39879 -1.05161        0

4.488	 0.800062 -0.599918         0	  1.20009 -0.899876         0	 1.40011 -1.04986        0

4.489	 0.800815 -0.598912         0	  1.20122 -0.898368         0	1.40143 -1.0481       0

4.49	 0.801567 -0.597905         0	  1.20235 -0.896857         0	 1.40274 -1.04633        0

4.491	 0.802318 -0.596897         0	  1.20348 -0.895346         0	 1.40406 -1.04457        0

4.492	 0.803067 -0.595889         0	   1.2046 -0.893833         0	1.40537 -1.0428       0

4.493	 0.803815 -0.594879         0	  1.20572 -0.892318         0	 1.40668 -1.04104        0

4.494	 0.804562 -0.593868         0	  1.20684 -0.890802         0	 1.40798 -1.03927        0

4.495	 0.805308 -0.592857         0	  1.20796 -0.889285         0	1.40929 -1.0375       0

4.496	 0.806052 -0.591844         0	  1.20908 -0.887767         0	 1.41059 -1.03573        0

4.497	 0.806795 -0.590831         0	  1.21019 -0.886246         0	 1.41189 -1.03395        0

4.498	 0.807537 -0.589817         0	  1.21131 -0.884725         0	 1.41319 -1.03218        0

4.499	 0.808278 -0.588801         0	  1.21242 -0.883202         0	1.41449 -1.0304       0

4.5	 0.809017 -0.587785         0	  1.21353 -0.881678         0	 1.41578 -1.02862        0

4.501	 0.809755 -0.586768         0	  1.21463 -0.880152         0	 1.41707 -1.02684        0

4.502	0.810492 -0.58575        0	  1.21574 -0.878625         0	 1.41836 -1.02506        0

4.503	 0.811227 -0.584731         0	  1.21684 -0.877097         0	 1.41965 -1.02328        0

4.504	 0.811961 -0.583711         0	  1.21794 -0.875567         0	 1.42093 -1.02149        0

4.505	0.812694 -0.58269        0	  1.21904 -0.874036         0	 1.42221 -1.01971        0

4.506	 0.813426 -0.581669         0	  1.22014 -0.872503         0	  1.4235 -1.01792        0

4.507	 0.814156 -0.580646         0	  1.22123 -0.870969         0	 1.42477 -1.01613        0

4.508	 0.814885 -0.579623         0	  1.22233 -0.869434         0	 1.42605 -1.01434        0

4.509	 0.815613 -0.578598         0	  1.22342 -0.867897         0	 1.42732 -1.01255        0

4.51	 0.816339 -0.577573         0	  1.22451 -0.866359         0	 1.42859 -1.01075        0

4.511	 0.817064 -0.576546         0	  1.2256 -0.86482        0	 1.42986 -1.00896        0

